NWS Creditted  - MS Fiscal Month Alt Name,Current Delivery - Sales SubLocation Name,NWS Creditted - MSTPID Account Name,Primary Product,Business Scenario,Sum of NWS MS Amt CUS,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,DEERE COMPANY,SharePoint 2010_Applications,Arch & Plan,522380,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,ENTERPRISE RENT A CAR,Visual Studio,Custom Development,51300,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,FISERV INC,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,484344,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,KOHLER CO,SharePoint 2010_Applications,Collaboration,34470,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,MAGELLAN HEALTH SERVICES,SQL Server 2008,BI & Analytics Platform,32400,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,NORTHWESTERN MUTUAL,SQL Server 2008 R2,Custom Development,-12958,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,PETER KIEWIT SONS INC,SQL Server 2008,BI & Analytics Platform,163300,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,STIFEL NICHOLAS & CO INC,SQL Server 2008,Custom Development,30216,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,TARGET CORPORATION,SQL Server 2008,BI & Analytics Platform,41600,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,UNITED HEALTHCARE CORP,BizTalk,Custom Development,50320,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Central,UNITED SERVICES AUTOMOBILE ASSOCIATION (USAA),SharePoint 2010_Applications,Enterprise Strategy ITAP,159012,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Civilian,BAE SYSTEMS,SharePoint 2010_Applications,Custom Development,334624,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Civilian,LOCKHEED MARTIN CORPORATION,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,21756,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Civilian,SOCIAL SECURITY ADMINISTRATION,SQL Server 2008 R2,Custom Development,301438,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Civilian,U S DEPARTMENT OF COMMERCE,SharePoint 2010_Applications,Custom Development,54046.75,,,,,,,,,,,,,,,,,,,,
FY2013-P04,DOD,US ARMY DESERT MOUNTAIN,SQL Server 2008,Legacy Solution Migration,961200,,,,,,,,,,,,,,,,,,,,
FY2013-P04,DOD,US ARMY POTOMAC,Visual Studio,Custom Development,241398,,,,,,,,,,,,,,,,,,,,
FY2013-P04,DOD,US ARMY SOUTHEAST,SQL Server 2012,Legacy Solution Migration,480600,,,,,,,,,,,,,,,,,,,,
FY2013-P04,DOD,US NAVY US MARINES CORPS HQ,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,909564,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,21ST CENTURY FOX,Azure_Applications,Web Application Development,31200,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,ALUMINUM COMPANY OF AMERICA,SharePoint 2010_Applications,Enterprise Strategy ITAP,26180,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,CORNING INC,SharePoint 2010_Applications,Custom Development,158352,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,EY GLOBAL SERVICES LIMITED,SQL Server 2008 R2,Custom Development,167040,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,FIDELITY NATIONAL FINANCIAL,BizTalk,Custom Development,78672,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,GANNETT COMPANY INC,SQL Server 2008,Legacy Solution Migration,39480,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,JOHNSON JOHNSON CORP,SharePoint 2010_Applications,Custom Development,356912,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,LIBERTY MUTUAL INSURANCE COMPANY,SharePoint 2013_Applications,Enterprise Strategy ITAP,57000,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,MERCK COMPANY INC,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,-29517.75,,,,,,,,,,,,,,,,,,,,
FY2013-P04,East,PRICEWATERHOUSECOOPERS,SQL Server 2012,Custom Development,7215557,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Edu,MONTGOMERY COUNTY PUBLIC SCHOOLS,Azure_Applications,BizAnalyticsSolutionDevelopmnt,82928,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Edu,MONTGOMERY COUNTY PUBLIC SCHOOLS,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,107704,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Edu,MONTGOMERY COUNTY PUBLIC SCHOOLS,SharePoint 2010_Applications,Custom Development,135148,,,,,,,,,,,,,,,,,,,,
FY2013-P04,Edu,TACOMA SCHOOL DISTRICT,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,276800,,,,,,,,,,,,,,,,,,,,
FY2013-P04,NSG,THE NATIONAL GEOSPATIAL INTELLIGENCE AGENCY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,859857.5,,,,,,,,,,,,,,,,,,,,
FY2013-P04,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,-22,,,,,,,,,,,,,,,,,,,,
FY2013-P04,NSG,U S DEPARTMENT OF ENERGY,Visual Studio,Custom Development,157296,,,,,,,,,,,,,,,,,,,,
FY2013-P04,NSG,U S DEPARTMENT OF JUSTICE,Visual Studio,Custom Development,108768,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,CA-COUNTY OF LOS ANGELES,SQL Server 2008 R2,Custom Development,-100800,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,IA-STATE HEALTH & HUMAN SERVICES DEPARTMENTS & AGENCIES,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,447984,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,NC-CITY OF GREENSBORO,SharePoint 2010_Applications,Custom Development,53872,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,NC-STATE DEPARTMENTS AND AGENCIES,SharePoint 2010_Applications,Enterprise Strategy ITAP,148420,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,NV-COUNTY OF WASHOE,SharePoint 2010_Applications,Custom Development,4200,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,NYC-CITY DEPARTMENTS AND AGENCIES,SQL Server 2012,Enterprise Strategy ITAP,70655,,,,,,,,,,,,,,,,,,,,
FY2013-P04,SLG,ST. CHARLES MEDICAL CENTER,SQL Server 2008 R2,Custom Development,42797,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,BOEING COMPANY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,107360,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,BOEING COMPANY,SQL Server 2008 R2,Custom Development,16848,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,CHARLES SCHWAB CORP,Visual Studio,Enterprise Strategy ITAP,270463,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,FIRST AMERICAN FINANCIAL CORP,BizTalk,Custom Development,298880,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,FIRST AMERICAN FINANCIAL CORP,SQL Server 2012,Legacy Solution Migration,86560,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,HEWLETT PACKARD COMPANY,Visual Studio,Custom Development,62146,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,PINNACLE WEST CAPITAL CORPORATION,SharePoint 2010_Applications,Custom Development,265000,,,,,,,,,,,,,,,,,,,,
FY2013-P04,West,QUESTAR PIPELINE COMPANY,Visual Studio,Enterprise Strategy ITAP,35100,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,ACE HARDWARE CORPORATION,SharePoint 2010_Applications,Enterprise Strategy ITAP,483120,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,AMERICAN BUILDING MAINTENANCE,Azure_Applications,Web Application Development,51679,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,AMERICAN HEALTHWAYS INC,SQL Server 2008,Legacy Solution Migration,55760,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,BP AMERICA,SharePoint 2010_Applications,Custom Development,2046433,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,13815,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,CENTURYLINK,Mediaroom,Enterprise Strategy ITAP,138438,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,CGG VERITAS SERVICES INC,Visual Studio,Enterprise Strategy ITAP,75810,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,CHEVRON CORPORATION,SharePoint 2010_Applications,Enterprise Strategy ITAP,38400,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,CHEVRON CORPORATION,SQL Server 2012,Enterprise Strategy ITAP,200880,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,CONOCOPHILLIPS,SQL Server 2012,Custom Development,-42624,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,ENTERPRISE RENT A CAR,Visual Studio,Custom Development,85500,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,KEYCORP,Visual Studio,Custom Development,1026666,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,MC DONALDS CORPORATION,SharePoint 2010_Applications,Custom Development,-39668.5,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,PETER KIEWIT SONS INC,SQL Server 2008,BI & Analytics Platform,51000,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Central,TARGET CORPORATION,SharePoint 2010_Applications,Custom Development,20800,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Civilian,FEDERAL RESERVE SYSTEM,SharePoint 2010_Applications,Custom Development,23215,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Civilian,NORTHROP CORPORATION,SharePoint 2010_Applications,Custom Development,39512,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Civilian,PEACE CORPS,SQL Server 2008 R2,Custom Development,-299460,,,,,,,,,,,,,,,,,,,,
FY2013-P05,Civilian,SOCIAL SECURITY ADMINISTRATION,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,142450,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US ARMY POTOMAC,SharePoint 2010_Applications,Custom Development,25,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US ARMY POTOMAC,Visual Studio,Custom Development,193300,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US ARMY SOUTHEAST,SQL Server 2012,Legacy Solution Migration,377700,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US DEPARTMENT OF THE AIR FORCE,SQL Server 2008 R2,Custom Development,823980,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US DEPARTMENT OF THE NAVY,SharePoint 2010_Applications,Custom Development,668567.08,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US DEPARTMENT OF THE NAVY,SharePoint 2010_Applications,Enterprise Strategy ITAP,196727.78,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US DEPARTMENT OF THE NAVY,SharePoint 2010_Applications,Web,2545165.7,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US JOINT DoD - DC - DISA / PENTAGON,SharePoint 2010_Applications,Custom Development,2159040,,,,,,,,,,,,,,,,,,,,
FY2013-P05,DOD,US JOINT DoD - DC - DISA / PENTAGON,SQL Server 2008 R2,Custom Development,1789320,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,21ST CENTURY FOX,Azure_Applications,Web Application Development,38280,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,AARP,SharePoint 2010_Applications,Enterprise Strategy ITAP,73080,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,CITIGROUP,BizTalk,Custom Development,111528,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,COMCAST,SQL Server 2008 R2,Custom Development,108400,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,E M C CORPORATION,SQL Server 2012,Custom Development,50407,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Enterprise Strategy ITAP,143928,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,FIDELITY INVESTMENTS,SQL Server 2008 R2,Custom Development,1046931,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,NEWS CORPORATION LTD,Azure_Applications,Web Application Development,201040,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,PRAXAIR COMPANY,SQL Server 2008 R2,Custom Development,123696,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,PRICEWATERHOUSECOOPERS,SharePoint 2010_Applications,Custom Development,30680,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,TJX COMPANIES INC,BizTalk,Custom Development,35967,,,,,,,,,,,,,,,,,,,,
FY2013-P05,East,WELLPOINT INC,SQL Server 2008,Legacy Solution Migration,108620,,,,,,,,,,,,,,,,,,,,
FY2013-P05,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,-9062,,,,,,,,,,,,,,,,,,,,
FY2013-P05,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2012,Custom Development,628075,,,,,,,,,,,,,,,,,,,,
FY2013-P05,NSG,U S DEPARTMENT OF HOMELAND SECURITY,SharePoint 2010_Applications,Enterprise Strategy ITAP,227600,,,,,,,,,,,,,,,,,,,,
FY2013-P05,NSG,U S DEPARTMENT OF HOMELAND SECURITY,Visual Studio,Custom Development,-239795,,,,,,,,,,,,,,,,,,,,
FY2013-P05,NSG,U S DEPARTMENT OF JUSTICE,Visual Studio,Custom Development,1128562,,,,,,,,,,,,,,,,,,,,
FY2013-P05,NSG,US PROCUREMENT AUTHORITY,SQL Server 2008 R2,Custom Development,1123670.1,,,,,,,,,,,,,,,,,,,,
FY2013-P05,SLG,ST. CHARLES MEDICAL CENTER,SQL Server 2008 R2,Custom Development,56462,,,,,,,,,,,,,,,,,,,,
FY2013-P05,SLG,VA-COUNTY OF PRINCE WILLIAM,SQL Server 2012,Custom Development,1000000,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,CHARLES SCHWAB CORP,Visual Studio,Custom Development,207167,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,HEWLETT PACKARD COMPANY,Visual Studio,Custom Development,221136,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,HONEYWELL INC,Azure_Applications,Web Application Development,58102,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,MC KESSON CORPORATION,SQL Server 2012,Enterprise Strategy ITAP,59520,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,MC KESSON CORPORATION,Visual Studio,Custom Development,272481,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,PINNACLE WEST CAPITAL CORPORATION,SharePoint 2010_Applications,Custom Development,505000,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,SANDISK CORPORATION,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,75480,,,,,,,,,,,,,,,,,,,,
FY2013-P05,West,VISA U S A INC,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,-11500,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,ALLSTATE INSURANCE GROUP,Visual Studio,Enterprise Strategy ITAP,214080,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,AMERICAN BUILDING MAINTENANCE,Azure_Applications,Web Application Development,60552,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,BAXTER HEALTHCARE INC,Azure_Applications,BizAnalyticsSolutionDevelopmnt,8740,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,BP AMERICA,SharePoint 2010_Applications,Enterprise Strategy ITAP,703048,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,BP AMERICA,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,241680,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,89600,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,"CB RICHARD ELLIS, INC.",BizTalk,Enterprise Strategy ITAP,44244,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,CHEVRON CORPORATION,SharePoint 2010_Applications,Custom Development,280800,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,CHEVRON CORPORATION,SharePoint 2010_Applications,Enterprise Strategy ITAP,24020,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,CONOCOPHILLIPS,SQL Server 2012,Custom Development,0,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,ECOLAB INC,SQL Server 2008 R2,Custom Development,98300,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,EXXON MOBIL,SharePoint 2010_Applications,Custom Development,153714,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,GENERAL MOTORS CORPORATION,SharePoint 2013_Applications,Enterprise Strategy ITAP,560424,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,KELLY SERVICES INC,Visual Studio,Enterprise Strategy ITAP,102096,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,NORTHWESTERN MUTUAL,SQL Server 2012,Custom Development,144360,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,PETER KIEWIT SONS INC,Visual Studio,Custom Development,4036000,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Central,TARGET CORPORATION,SharePoint 2010_Applications,Enterprise Strategy ITAP,436800,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Civilian,BAE SYSTEMS,SharePoint 2010_Applications,Custom Development,241408,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Civilian,NORTHROP CORPORATION,SharePoint 2010_Applications,Custom Development,107740,,,,,,,,,,,,,,,,,,,,
FY2013-P06,DOD,US ARMY POTOMAC,Visual Studio,Custom Development,313595,,,,,,,,,,,,,,,,,,,,
FY2013-P06,DOD,US DEPARTMENT OF THE ARMY,SharePoint 2010_Applications,Custom Development,80000,,,,,,,,,,,,,,,,,,,,
FY2013-P06,DOD,US JOINT DoD - SOUTHEAST,SharePoint 2010_Applications,Enterprise Strategy ITAP,-213600,,,,,,,,,,,,,,,,,,,,
FY2013-P06,DOD,US JOINT DoD - WEST,SharePoint 2010_Applications,Enterprise Strategy ITAP,88897.5,,,,,,,,,,,,,,,,,,,,
FY2013-P06,East,COMCAST,SQL Server 2008 R2,Custom Development,108400,,,,,,,,,,,,,,,,,,,,
FY2013-P06,East,GEICO,SQL Server 2012,Legacy Solution Migration,256006.8,,,,,,,,,,,,,,,,,,,,
FY2013-P06,East,MERCK COMPANY INC,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,39754,,,,,,,,,,,,,,,,,,,,
FY2013-P06,East,PRICEWATERHOUSECOOPERS,SharePoint 2010_Applications,Custom Development,131600,,,,,,,,,,,,,,,,,,,,
FY2013-P06,East,REED ELSEVIER,Visual Studio,Custom Development,1151184,,,,,,,,,,,,,,,,,,,,
FY2013-P06,East,TYCO INTERNATIONAL,MMA,Custom Development,185530,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Edu,MONTGOMERY COUNTY PUBLIC SCHOOLS,SharePoint 2010_Applications,Enterprise Strategy ITAP,0,,,,,,,,,,,,,,,,,,,,
FY2013-P06,Edu,TACOMA SCHOOL DISTRICT,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,0,,,,,,,,,,,,,,,,,,,,
FY2013-P06,NSG,MARYLAND PROCUREMENT OFFICE,Visual Studio,Custom Development,577521,,,,,,,,,,,,,,,,,,,,
FY2013-P06,NSG,THE NATIONAL GEOSPATIAL INTELLIGENCE AGENCY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,410265.4,,,,,,,,,,,,,,,,,,,,
FY2013-P06,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008 R2,Custom Development,166336,,,,,,,,,,,,,,,,,,,,
FY2013-P06,NSG,U S DEPARTMENT OF HOMELAND SECURITY,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,68400,,,,,,,,,,,,,,,,,,,,
FY2013-P06,NSG,U S DEPARTMENT OF JUSTICE,SharePoint 2010_Applications,Custom Development,280000,,,,,,,,,,,,,,,,,,,,
FY2013-P06,SLG,MI-STATE DEPT OF TECHNOLOGY MGMT AND BUDGET,SQL Server 2008,Enterprise Strategy ITAP,34125,,,,,,,,,,,,,,,,,,,,
FY2013-P06,West,BOEING COMPANY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,0,,,,,,,,,,,,,,,,,,,,
FY2013-P06,West,BOEING COMPANY,Visual Studio,Custom Development,91104,,,,,,,,,,,,,,,,,,,,
FY2013-P06,West,VENETIAN HOTEL CASINO RESORT,SharePoint 2010_Applications,Custom Development,10000,,,,,,,,,,,,,,,,,,,,
FY2013-P06,West,VISA U S A INC,Visual Studio,Custom Development,297200,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,BP AMERICA,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,679440,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,CARGILL INC,SharePoint 2010_Applications,Custom Development,59936,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,CENTURYLINK,Mediaroom,Enterprise Strategy ITAP,1464900,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,CGG VERITAS SERVICES INC,Visual Studio,Enterprise Strategy ITAP,13946,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,CONOCOPHILLIPS,Azure_Applications,Web Application Development,57600,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,ECOLAB INC,SQL Server 2008 R2,Custom Development,20160,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,ENTERPRISE RENT A CAR,Visual Studio,Custom Development,124830,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,EXXON MOBIL,SQL Server 2008 R2,Custom Development,100800,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,HUMANA INC,SQL Server 2012,Custom Development,239280,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Central,MC DONALDS CORPORATION,SharePoint 2013_Applications,Enterprise Social,1750000,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Civilian,U S DEPARTMENT OF COMMERCE,SharePoint 2010_Applications,Custom Development,138903,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Civilian,U S DEPARTMENT OF STATE,SQL Server 2008,Legacy Solution Migration,544320,,,,,,,,,,,,,,,,,,,,
FY2013-P07,DOD,US ARMY POTOMAC,SharePoint 2010_Applications,Custom Development,305650,,,,,,,,,,,,,,,,,,,,
FY2013-P07,DOD,US ARMY POTOMAC,SharePoint 2010_Applications,Enterprise Strategy ITAP,33520,,,,,,,,,,,,,,,,,,,,
FY2013-P07,DOD,US ARMY POTOMAC,Visual Studio,Custom Development,258212,,,,,,,,,,,,,,,,,,,,
FY2013-P07,DOD,US ARMY SOUTHEAST,SQL Server 2012,Legacy Solution Migration,-43,,,,,,,,,,,,,,,,,,,,
FY2013-P07,DOD,US JOINT DOD SOUTHCOM,SharePoint 2010_Applications,Enterprise Strategy ITAP,1272660,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,21ST CENTURY FOX,Azure_Applications,Web Application Development,31200,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,EQUIFAX INC,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,32320,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,EY GLOBAL SERVICES LIMITED,SharePoint 2013_Applications,Custom Development,180160,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,EY GLOBAL SERVICES LIMITED,SQL Server 2008 R2,Custom Development,19200,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,FIDELITY INVESTMENTS,Visual Studio,Custom Development,1402600,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,KPMG International Cooperative,SQL Server 2008 R2,Custom Development,29280,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,MARS INC,SQL Server 2008 R2,Custom Development,454850,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,TIME WARNER CABLE,Visual Studio,Custom Development,111680,,,,,,,,,,,,,,,,,,,,
FY2013-P07,East,UNITED TECHNOLOGIES CORPORATION,BizTalk,Custom Development,105920,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Edu,MONTGOMERY COUNTY PUBLIC SCHOOLS,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,469204,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Edu,TACOMA SCHOOL DISTRICT,SharePoint 2010_Applications,BizAnalyticsSolutionDevelopmnt,13551.75,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Edu,TACOMA SCHOOL DISTRICT,SQL Server 2008,BI & Analytics Platform,157840,,,,,,,,,,,,,,,,,,,,
FY2013-P07,Edu,UNIVERSITY OF TEXAS SYSTEM,SharePoint 2010_Applications,Enterprise Strategy ITAP,56980,,,,,,,,,,,,,,,,,,,,
FY2013-P07,NSG,MARYLAND PROCUREMENT OFFICE,SQL Server 2012,BizAnalyticsSolutionDevelopmnt,457425,,,,,,,,,,,,,,,,,,,,
FY2013-P07,NSG,MARYLAND PROCUREMENT OFFICE,Visual Studio,Custom Development,7698,,,,,,,,,,,,,,,,,,,,
FY2013-P07,NSG,THE NATIONAL GEOSPATIAL INTELLIGENCE AGENCY,SQL Server 2008,Legacy Solution Migration,56967.75,,,,,,,,,,,,,,,,,,,,
FY2013-P07,NSG,U S DEPARTMENT OF ENERGY,SQL Server 2008,BizAnalyticsSolutionDevelopmnt,518000,,,,,,,,,,,,,,,,,,,,
FY2013-P07,NSG,U S DEPARTMENT OF JUSTICE,SharePoint 2010_Applications,Custom Development,420000,,,,,,,,,,,,,,,,,,,,
FY2013-P07,NSG,US PROCUREMENT AUTHORITY,SQL Server 2008 R2,Custom Development,8500,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,AMERICAN EXPRESS COMPANY,Azure_Applications,Custom Development,179140,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,AMGEN INC,SQL Server 2008,Custom Development,18340,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,AMGEN INC,SQL Server 2008 R2,Custom Development,1674,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,CHARLES SCHWAB CORP,Visual Studio,Custom Development,569000,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,FIRST AMERICAN FINANCIAL CORP,SharePoint 2010_Applications,Custom Development,157200,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,MC KESSON CORPORATION,SQL Server 2012,Enterprise Strategy ITAP,29920,,,,,,,,,,,,,,,,,,,,
FY2013-P07,West,MC KESSON CORPORATION,Visual Studio,Custom Development,189900,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,ACE HARDWARE CORPORATION,SharePoint 2010_Applications,Enterprise Strategy ITAP,83000,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,ACE HARDWARE CORPORATION,SharePoint 2013_Applications,Custom Development,1520000,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,AMERICAN BUILDING MAINTENANCE,Azure_Applications,Web Application Development,1553465,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,"CB RICHARD ELLIS, INC.",Azure_Applications,Web Application Development,356241,,,,,,,,,,,,,,,,,,,,
FY2013-P08,Central,CONOCOPHILLIPS,Azure_Applications,Web Application Development,32000,,,,,,,,,,,,,,,,,,,,
